 Flow Duration,Total Length of Fwd Packets, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Average Packet Size,Active Mean, Active Std,Idle Mean, Idle Std, Label
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
176651,326,45.28703489,25235.85714,61464.37426,1490.125,0,0,0,0,DoS Hulk
1997,0,3004.50676,399.4,544.2745631,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
85172810,349,0.187853377,5678187.333,21700000,746.5,979,0,84200000,0,DoS Hulk
150684,364,53.09123729,21526.28571,51232.32642,1494.875,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
217,0,9216.589862,217,0,0,0,0,0,0,DoS Hulk
85622385,381,0.163508643,6586337.308,23700000,855.4285714,7,0,85400000,0,DoS Hulk
193,0,10362.6943,193,0,0,0,0,0,0,DoS Hulk
99650951,349,0.170595462,6228184.438,24900000,702.5882353,10995,0,99600000,0,DoS Hulk
83400181,288,0.14388458,7581834.636,25100000,990.25,4,0,83300000,0,DoS Hulk
84656127,371,0.177187411,6046866.214,22600000,797.7333333,1003,0,84500000,0,DoS Hulk
1989,6,3016.591252,397.8,885.5951106,1,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
100169624,632,0.139762929,7705355.692,27700000,873.3571429,5,0,99800000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
99763624,418,0.130308017,8313635.333,28800000,924.5384615,12106,0,99700000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
99669780,361,0.120397577,9060889.091,30000000,996.3333333,5,0,99500000,0,DoS Hulk
97482179,349,0.164132564,6498811.933,25200000,746.5,25418,0,97400000,0,DoS Hulk
34579905,371,0.433777941,2469993.214,9197237.849,797.7333333,435,0,34400000,0,DoS Hulk
98311308,319,0.152576548,7022236.286,26300000,794.2666667,1988,0,98300000,0,DoS Hulk
98345367,344,0.152523708,7024669.071,26300000,795.9333333,1993,0,98300000,0,DoS Hulk
98954854,377,0.141478659,7611911.846,27400000,855.5714286,5011,0,98900000,0,DoS Hulk
99124697,363,0.131147942,8260391.417,28600000,919.8461538,7,0,99100000,0,DoS Hulk
99193038,375,0.131057585,8266086.5,28600000,921.2307692,13004,0,99000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98361926,301,0.142331495,7566302,27300000,849.7142857,5,0,98300000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
6995,18,571.8370264,2331.666667,3876.86798,6,0,0,0,0,DoS Hulk
99010456,358,0.111099377,9901045.6,31300000,1087.181818,12981,0,99000000,0,DoS Hulk
83476178,342,0.155733052,6956348.167,24000000,918.2307692,48,0,83300000,0,DoS Hulk
85919696,1404,0.186220398,5727979.733,21900000,812.4375,2,0,85000000,0,DoS Hulk
977,0,2047.082907,977,0,0,0,0,0,0,DoS Hulk
98306911,362,0.122066698,8936991.909,29600000,996.9166667,11995,0,98300000,0,DoS Hulk
86568452,356,0.173273284,6183460.857,22800000,796.7333333,5,0,85500000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
98620949,323,0.121678002,8965540.818,29700000,993.1666667,4,0,98600000,0,DoS Hulk
86886255,377,0.195658105,5430390.938,20900000,704.2352941,1033,0,83900000,0,DoS Hulk
99324647,380,0.140951923,7640357.462,27500000,855.3571429,998,0,99300000,0,DoS Hulk
98688759,356,0.121594396,8971705.364,29800000,995.9166667,4,0,98700000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
100012721,375,0.139982193,7693286.231,27700000,855,1008,0,100000000,0,DoS Hulk
100140026,325,0.169762289,6258751.625,24700000,701.1764706,1989,0,99000000,0,DoS Hulk
5,0,400000,5,0,0,0,0,0,0,DoS Hulk
115755161,323,0.112306008,9646263.417,28700000,916.7692308,994,0,57900000,59100000,DoS Hulk
100259629,374,0.149611565,7161402.071,26800000,797.9333333,993,0,100000000,0,DoS Hulk
85403423,429,0.152218723,7116951.917,24300000,925.3846154,11972,0,84400000,0,DoS Hulk
98553789,311,0.15220115,7039556.357,26300000,793.7333333,2002,0,98400000,0,DoS Hulk
98311937,336,0.132232162,8192661.417,28400000,918.2307692,14008,0,98200000,0,DoS Hulk
102562777,331,0.14625189,7325912.643,26500000,795.4666667,12993,0,99500000,0,DoS Hulk
99395968,303,0.120729243,9035997.091,29900000,991.5,986,0,99200000,0,DoS Hulk
1001,0,1998.001998,1001,0,0,0,0,0,0,DoS Hulk
993,0,2014.098691,993,0,0,0,0,0,0,DoS Hulk
101240886,1855,0.177793782,5955346.235,24100000,747.2222222,1999,0,99500000,0,DoS Hulk
148898,353,67.16006931,16544.22222,45094.03687,1194.8,0,0,0,0,DoS Hulk
117289385,335,0.136414732,7819292.333,26100000,746,13993,0,58600000,60100000,DoS Hulk
3,0,1000000,1.5,0.707106781,0,0,0,0,0,DoS Hulk
84570133,344,0.153718571,7047511.083,24400000,918.8461538,10000,0,84400000,0,DoS Hulk
83226337,346,0.156200555,6935528.083,24000000,918.5384615,981,0,83100000,0,DoS Hulk
99681870,331,0.140446803,7667836.154,27600000,851.8571429,998,0,99600000,0,DoS Hulk
989,0,2022.244692,989,0,0,0,0,0,0,DoS Hulk
98964918,390,0.111150499,9896491.8,31200000,1090.090909,14982,0,98800000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
116849422,393,0.145486385,7303088.875,25200000,705.5294118,14992,0,58300000,59800000,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
85694090,408,0.175041243,6121006.429,22900000,800.2,1005,0,85500000,0,DoS Hulk
16444,12,243.2498176,5481.333333,8641.068935,7.25,0,0,0,0,DoS Hulk
99862788,318,0.130178621,8321899,28800000,916.3846154,979,0,99700000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
1932,0,2587.991718,483,443.8152769,0,0,0,0,0,DoS Hulk
83985385,358,0.142882003,7635035,25300000,996.5833333,11015,0,83800000,0,DoS Hulk
2628,0,2283.105023,525.6,614.7937052,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
97460240,385,0.143648323,7496941.538,27000000,856.1428571,30037,0,97400000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
98687893,396,0.131728418,8223991.083,28500000,922.3846154,2971,0,98700000,0,DoS Hulk
99608679,393,0.130510716,8300723.25,28700000,922.6153846,9981,0,99600000,0,DoS Hulk
99257842,373,0.14104679,7635218.615,27500000,854.8571429,1979,0,99100000,0,DoS Hulk
101200772,1851,0.197626951,5326356.421,22800000,672.3,1988,0,99300000,0,DoS Hulk
98775803,376,0.121487243,8979618.455,29700000,997.5833333,1960,0,98600000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
10944,12,274.122807,5472,7409.064853,6,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
99643450,340,0.130465174,8303620.833,28700000,918.0769231,2,0,99600000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
115553168,367,0.121156349,8888705.231,27600000,854.8571429,11997,0,57800000,59000000,DoS Hulk
99605636,308,0.140554296,7661972,27600000,850.2142857,1994,0,99500000,0,DoS Hulk
85218162,372,0.164284229,6555243.231,23600000,854.7857143,2004,0,85100000,0,DoS Hulk
99226651,732,0.141091127,7632819.308,27400000,880.9285714,13951,0,98900000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
100371962,686,0.149444125,7169425.857,26700000,818.7333333,1003,0,100000000,0,DoS Hulk
115823912,328,0.120873141,8909531.692,27700000,852.0714286,10973,0,57900000,59200000,DoS Hulk
2931,0,2047.082907,586.2,533.7655853,0,0,0,0,0,DoS Hulk
85312150,385,0.117216598,9479127.778,28400000,1198.6,0,0,85200000,0,DoS Hulk
10992,18,363.9010189,3664,4705.015622,6,0,0,0,0,DoS Hulk
223,0,8968.609865,223,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
100358640,342,0.11957117,9123512.727,30200000,994.75,5,0,100000000,0,DoS Hulk
6,0,333333.3333,6,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
99609946,311,0.130509056,8300828.833,28700000,916.3076923,10930,0,99400000,0,DoS Hulk
48079709,355,0.187189153,6009963.625,11900000,1327.777778,0,0,24000000,11300000,DoS Hulk
10986,12,273.0748225,5493,7669.280149,6,0,0,0,0,DoS Hulk
102545634,1594,0.175531608,6032096.118,24400000,733.0555556,11009,0,101000000,0,DoS Hulk
99712937,335,0.120345467,9064812.455,30000000,994.6666667,13993,0,99500000,0,DoS Hulk
1000,0,2000,1000,0,0,0,0,0,0,DoS Hulk
83707316,322,0.155303032,6975609.667,24100000,916.6923077,2000,0,83600000,0,DoS Hulk
98936482,367,0.14150493,7610498.615,27400000,854.4285714,2847,0,98800000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98584349,334,0.142010371,7583411.462,27300000,852.0714286,1005,0,98600000,0,DoS Hulk
98670788,358,0.121616542,8970071.636,29700000,996.0833333,474,0,98500000,0,DoS Hulk
99514953,390,0.110536152,9951495.3,31400000,1090.090909,13003,0,99300000,0,DoS Hulk
100474675,423,0.129385838,8372889.583,28900000,924.4615385,2000,0,100000000,0,DoS Hulk
67831790,367,0.162165852,6783179,21400000,1088,9026,0,67800000,0,DoS Hulk
205,0,9756.097561,205,0,0,0,0,0,0,DoS Hulk
84760076,383,0.141576088,7705461.455,25500000,998.6666667,9958,0,84600000,0,DoS Hulk
97919769,311,0.132761751,8159980.75,28300000,916.3076923,17003,0,97900000,0,DoS Hulk
85162150,368,0.176134586,6083010.714,22700000,797.5333333,1039,0,85000000,0,DoS Hulk
48,0,41666.66667,48,0,0,0,0,0,0,DoS Hulk
98392794,372,0.121960151,8944799.455,29700000,997.25,3,0,98400000,0,DoS Hulk
83512142,344,0.155665987,6959345.167,24100000,918.3846154,4,0,83400000,0,DoS Hulk
84414153,362,0.165848966,6493396.385,23100000,854.5,13018,0,83300000,0,DoS Hulk
100166679,307,0.139767038,7705129.154,27700000,850.1428571,996,0,100000000,0,DoS Hulk
98651008,361,0.13177767,8220917.333,28500000,919.6923077,994,0,98600000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
85625204,796,0.151824456,7135433.667,24600000,953.1538462,2,0,85300000,0,DoS Hulk
98087798,428,0.122339376,8917072.545,29600000,1002.416667,11970,0,98100000,0,DoS Hulk
100163791,304,0.119803772,9105799.182,30200000,991.5833333,5,0,100000000,0,DoS Hulk
99368444,390,0.120762684,9033494.909,29900000,999.25,12025,0,99300000,0,DoS Hulk
97876307,370,0.132820704,8156358.917,28300000,920.3846154,990,0,97900000,0,DoS Hulk
99130361,359,0.110964995,9913036.1,31300000,1087.272727,13998,0,99100000,0,DoS Hulk
99401688,326,0.130782487,8283474,28700000,917,3,0,99300000,0,DoS Hulk
99337809,724,0.130866587,8278150.75,28600000,948.0769231,11002,0,99000000,0,DoS Hulk
99648713,332,0.150528788,7117765.214,26600000,795.1333333,2012,0,99600000,0,DoS Hulk
99553337,425,0.110493534,9955333.7,31400000,1093.272727,0,0,99400000,0,DoS Hulk
97490621,369,0.143603558,7499278.538,27000000,854.5714286,1013,0,97400000,0,DoS Hulk
99728612,357,0.110299339,9972861.2,31500000,1087.090909,13956,0,99500000,0,DoS Hulk
85556278,335,0.151946769,7129689.833,24700000,917.6923077,971,0,85400000,0,DoS Hulk
85477212,299,0.175485368,6105515.143,22800000,792.9333333,1994,0,85300000,0,DoS Hulk
99417861,306,0.110644102,9941786.1,31400000,1082.454545,11969,0,99400000,0,DoS Hulk
83695190,1128,0.167273651,6438091.538,23000000,908.7857143,974,0,83100000,0,DoS Hulk
83218333,368,0.156215578,6934861.083,24000000,920.2307692,10,0,83100000,0,DoS Hulk
1003,6,4985.044865,250.75,499.5006673,1.2,0,0,0,0,DoS Hulk
86154547,303,0.185712775,5743636.467,22000000,743.625,991,0,85200000,0,DoS Hulk
116806739,0,0.059928049,19500000,40300000,0,1988,0,58400000,59900000,DoS Hulk
100739017,325,0.129046326,8394918.083,29000000,916.9230769,1007,0,101000000,0,DoS Hulk
99343031,297,0.130859708,8278585.917,28700000,914.7692308,2014,0,99300000,0,DoS Hulk
100752756,321,0.119103442,9159341.455,30300000,993,1015,0,101000000,0,DoS Hulk
99611636,1466,0.150584817,7115116.857,26300000,871.1333333,12936,0,98600000,0,DoS Hulk
220,0,9090.909091,220,0,0,0,0,0,0,DoS Hulk
979,0,2042.900919,979,0,0,0,0,0,0,DoS Hulk
1023,0,1955.034213,1023,0,0,0,0,0,0,DoS Hulk
99672781,369,0.120393952,9061161.909,30000000,997,4,0,99600000,0,DoS Hulk
99913805,315,0.150129404,7136700.357,26700000,794,999,0,99800000,0,DoS Hulk
100190736,381,0.139733478,7706979.692,27800000,855.8571429,10992,0,100000000,0,DoS Hulk
30970,18,129.157249,10323.33333,17083.83591,6,0,0,0,0,DoS Hulk
9954,18,401.8485031,3318,5741.748775,6,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
101861771,1282,0.166892838,6366360.688,25200000,757.8235294,10016,0,101000000,0,DoS Hulk
361544,668,27.65915075,40171.55556,78800.74609,1226.3,0,0,0,0,DoS Hulk
100699676,903,0.148957778,7192834,26800000,833.2,1002,0,100000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
181457,332,49.59852747,22682.125,58169.40543,1325.222222,0,0,0,0,DoS Hulk
100582594,312,0.149131171,7184471,26900000,793.8,8013,0,100000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98736693,358,0.131663312,8228057.75,28500000,919.4615385,5,0,98600000,0,DoS Hulk
98736834,372,0.101279326,11000000,32900000,1197.3,12983,0,98700000,0,DoS Hulk
99663624,311,0.130438765,8305302,28800000,916.3076923,11975,0,99600000,0,DoS Hulk
98750670,388,0.14177119,7596205.385,27400000,856.3571429,13002,0,98700000,0,DoS Hulk
1000355,372,9.99645126,111150.5556,332939.4772,1196.7,0,0,0,0,DoS Hulk
102166577,1730,0.156606989,6811105.133,25900000,832.8125,6,0,100000000,0,DoS Hulk
101992665,346,0.156874026,6799511,25500000,746.3125,2027,0,99000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98689425,329,0.111460777,9868942.5,31200000,1084,493,0,98500000,0,DoS Hulk
99071720,832,0.161499164,6604781.333,25500000,776.6875,1012,0,98700000,0,DoS Hulk
98430703,394,0.142232043,7571592.538,27300000,856.7857143,13002,0,98300000,0,DoS Hulk
149451,324,60.22040669,18681.375,47309.41571,1324.333333,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
85180069,385,0.140878026,7743642.636,25600000,998.8333333,11009,0,85000000,0,DoS Hulk
98322893,391,0.142387999,7563299.462,27300000,856.5714286,18030,0,98300000,0,DoS Hulk
85479113,358,0.128686408,8547911.3,27000000,1087.181818,12006,0,85300000,0,DoS Hulk
98246593,341,0.14249858,7557430.231,27200000,852.5714286,1015,0,98200000,0,DoS Hulk
99467691,309,0.140749221,7651360.846,27500000,850.2857143,1998,0,99300000,0,DoS Hulk
100987761,324,0.11882628,9180705.545,30400000,993.75,8003,0,101000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98404977,326,0.132107139,8200414.75,28300000,917.4615385,4132,0,98200000,0,DoS Hulk
15,0,133333.3333,15,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
99765670,369,0.150352321,7126119.286,26700000,797.6,2032,0,99700000,0,DoS Hulk
82747335,419,0.18127472,5910523.929,21800000,800.9333333,1017,0,81700000,0,DoS Hulk
99502725,384,0.130649688,8291893.75,28700000,921.9230769,11980,0,99300000,0,DoS Hulk
98656943,352,0.152042011,7046924.5,26300000,796.8666667,17013,0,98600000,0,DoS Hulk
985,0,6091.370558,197,438.2693236,0,0,0,0,0,DoS Hulk
107407,357,74.48304114,15343.85714,36235.90125,1494,0,0,0,0,DoS Hulk
5,0,400000,5,0,0,0,0,0,0,DoS Hulk
85644076,332,0.175143462,6117434,22800000,795.1333333,3002,0,85500000,0,DoS Hulk
100997930,706,0.148517895,7214137.857,26900000,820.0666667,2,0,101000000,0,DoS Hulk
152648,319,58.95917405,19081,49137.42106,1323.777778,0,0,0,0,DoS Hulk
98330834,363,0.122037,8939166.727,29600000,997,15981,0,98300000,0,DoS Hulk
98316751,297,0.111883274,9831675.1,31100000,1081.636364,13022,0,98300000,0,DoS Hulk
386884,668,25.84754086,42987.11111,80398.43976,1226.3,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
97516688,310,0.133310516,8126390.667,28100000,915.7692308,1032,0,97500000,0,DoS Hulk
98438067,349,0.142221403,7572159,27300000,853.5714286,13006,0,98300000,0,DoS Hulk
98133801,365,0.122282026,8921254.636,29600000,997.1666667,15989,0,98100000,0,DoS Hulk
100451765,334,0.139370373,7727058.846,27500000,852.5,14012,0,99300000,0,DoS Hulk
99740803,321,0.110285858,9974080.3,31500000,1083.818182,14002,0,99700000,0,DoS Hulk
99935661,361,0.120077257,9085060.091,30100000,996.8333333,9941,0,99900000,0,DoS Hulk
98388720,352,0.152456501,7027765.714,26300000,796.4666667,983,0,98400000,0,DoS Hulk
11534,309,780.3017167,1441.75,3422.515731,1322.666667,0,0,0,0,DoS Hulk
100463728,802,0.149307619,7175980.571,26700000,826.4666667,1042,0,100000000,0,DoS Hulk
98438589,404,0.121903413,8948962.636,29700000,1000.416667,9009,0,98400000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98864138,381,0.111263803,9886413.8,31200000,1089.272727,14995,0,98800000,0,DoS Hulk
85367315,345,0.105426767,10700000,30100000,1327.333333,0,0,85200000,0,DoS Hulk
98640585,372,0.152067225,7045756.071,26400000,798.2,25040,0,98600000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
2001,0,3498.250875,333.5,514.4658395,0,0,0,0,0,DoS Hulk
2930,24,1706.484642,732.5,1412.735526,6,0,0,0,0,DoS Hulk
100171640,338,0.12977725,8347636.667,28900000,917.9230769,1005,0,100000000,0,DoS Hulk
89,0,22471.91011,89,0,0,0,0,0,0,DoS Hulk
100612635,331,0.139147534,7739433.462,27900000,851.8571429,423,0,101000000,0,DoS Hulk
86257268,379,0.162305164,6635174.462,23600000,855.2857143,5,0,85300000,0,DoS Hulk
84489235,380,0.153865756,7040769.583,24300000,921.1538462,964,0,84300000,0,DoS Hulk
98558709,380,0.131901078,8213225.75,28400000,921.1538462,1008,0,98500000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
116192523,318,0.137702492,7746168.2,25900000,744.5625,961,0,58100000,59500000,DoS Hulk
98692721,353,0.151986893,7049480.071,26400000,796.5333333,1005,0,98700000,0,DoS Hulk
86009129,334,0.139520074,7819011.727,25900000,994.5833333,4998,0,85900000,0,DoS Hulk
98574642,306,0.152168952,7041045.857,26300000,793.4,997,0,98600000,0,DoS Hulk
98228695,335,0.101803246,10900000,32700000,1193.6,13986,0,98200000,0,DoS Hulk
99766645,364,0.140327461,7674357.308,27600000,854.2142857,968,0,99600000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
82728221,341,0.145053282,7520747.364,24900000,995.1666667,12987,0,82600000,0,DoS Hulk
98812015,317,0.131562948,8234334.583,28500000,916.3076923,986,0,98800000,0,DoS Hulk
98369543,365,0.091491733,12300000,34800000,1329.555556,10990,0,98400000,0,DoS Hulk
100319693,1122,0.159490121,6687979.533,25700000,794.8125,1005,0,99800000,0,DoS Hulk
99557693,356,0.110488699,9955769.3,31400000,1086.454545,979,0,99400000,0,DoS Hulk
6,0,333333.3333,6,0,0,0,0,0,0,DoS Hulk
85124067,378,0.164465826,6548005.154,23600000,855.2142857,991,0,85000000,0,DoS Hulk
100350800,328,0.129545554,8362566.667,28900000,917.1538462,5,0,100000000,0,DoS Hulk
62812,351,127.3641979,8973.142857,17737.55581,1493.25,0,0,0,0,DoS Hulk
83811061,380,0.155110791,6984255.083,24100000,921.6153846,13958,0,83600000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
99033377,388,0.131268875,8252781.417,28500000,922.2307692,13005,0,98900000,0,DoS Hulk
98814230,375,0.172039999,6175889.375,24700000,704.1176471,1950,0,98800000,0,DoS Hulk
116704003,338,0.137098982,7780266.867,26000000,745.8125,2801,0,58300000,59800000,DoS Hulk
99054873,307,0.151431217,7075348.071,26400000,793.4666667,9996,0,98900000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
127437,306,70.62313143,15929.625,39893.66941,1322.333333,0,0,0,0,DoS Hulk
100275821,363,0.119669925,9115983.727,30200000,997,11989,0,100000000,0,DoS Hulk
100161059,343,0.12979096,8346754.917,28900000,918.3076923,4,0,100000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
324443,738,27.73984953,40555.375,76234.23595,1370.333333,0,0,0,0,DoS Hulk
100170897,378,0.129778213,8347574.75,28900000,921,974,0,100000000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
98717684,426,0.141818562,7593668,27400000,859.0714286,18006,0,98600000,0,DoS Hulk
101008668,312,0.128701826,8417389,29100000,915.9230769,999,0,101000000,0,DoS Hulk
101178526,350,0.118602242,9198047.818,30400000,995.4166667,2,0,101000000,0,DoS Hulk
5,0,400000,5,0,0,0,0,0,0,DoS Hulk
99441705,316,0.130729858,8286808.75,28700000,916.2307692,3001,0,99400000,0,DoS Hulk
85381090,427,0.152258539,7115090.833,24600000,924.7692308,2198,0,85200000,0,DoS Hulk
84838651,682,0.153232045,7069887.583,24400000,944.3846154,458,0,84500000,0,DoS Hulk
98330820,313,0.132206769,8194235,28400000,916,1019,0,98300000,0,DoS Hulk
98519893,330,0.142103281,7578453.308,27300000,851.7857143,1001,0,98400000,0,DoS Hulk
100234021,674,0.149649788,7159572.929,26700000,818.3333333,14945,0,99800000,0,DoS Hulk
99222695,312,0.141096752,7632515,27500000,850.5,1992,0,99200000,0,DoS Hulk
85442173,317,0.163853511,6572474.846,23700000,850.8571429,2000,0,85300000,0,DoS Hulk
99539733,349,0.120554874,9049066.636,30000000,995.8333333,11004,0,99400000,0,DoS Hulk
85206058,318,0.129098802,8520605.8,26900000,1083.545455,10007,0,85000000,0,DoS Hulk
97716880,375,0.122803757,8883352.727,29500000,997.5,5,0,97700000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
99337664,369,0.130866778,8278138.667,28700000,920.3076923,3,0,99300000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
100586512,359,0.139183671,7737424,27900000,853.8571429,988,0,100000000,0,DoS Hulk
98705869,372,0.131704428,8225489.083,28500000,921,12009,0,98600000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
147680,305,54.17118093,21097.14286,48909.95433,1487.5,0,0,0,0,DoS Hulk
98873681,383,0.121366979,8988516.455,29800000,998.6666667,12000,0,98700000,0,DoS Hulk
40618,12,98.47850707,13539.33333,22244.48948,7.25,0,0,0,0,DoS Hulk
321031,746,31.14963975,35670.11111,73091.34349,1234.1,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
100050657,990,0.139929116,7696204.385,27600000,899.3571429,11992,0,99500000,0,DoS Hulk
1359632,708,8.825917601,123602.9091,298782.1868,1025.25,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
68914912,640,0.246681009,4307182,17100000,719.7058824,2008,0,68600000,0,DoS Hulk
115892720,0,0.051772018,23200000,43400000,0,50,0,57900000,59300000,DoS Hulk
100268768,352,0.149597929,7162054.857,26800000,796.4666667,1996,0,100000000,0,DoS Hulk
98901016,342,0.131444555,8241751.333,28500000,918.2307692,4,0,98900000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
12829,12,311.7935926,4276.333333,4996.955206,4.5,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98364836,328,0.142327285,7566525.846,27300000,851.6428571,990,0,98400000,0,DoS Hulk
67430585,960,0.252111115,4214411.563,16700000,738.5294118,1947,0,66800000,0,DoS Hulk
86646078,364,0.150035643,7220506.5,24700000,919.9230769,4,0,85600000,0,DoS Hulk
98420882,325,0.121925345,8947352.909,29700000,993.3333333,12,0,98400000,0,DoS Hulk
83130085,378,0.144352072,7557280.455,25000000,997.75,988,0,83000000,0,DoS Hulk
116915676,0,0.042765865,29200000,48400000,0,976,0,58500000,60000000,DoS Hulk
98714959,310,0.1316923,8226246.583,28500000,915.7692308,994,0,98700000,0,DoS Hulk
84898186,355,0.129566962,8489818.6,26800000,1086.909091,10978,0,84700000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
98637201,387,0.121657953,8967018.273,29700000,999,13000,0,98600000,0,DoS Hulk
100715655,384,0.119147316,9155968.636,30300000,998.75,11952,0,101000000,0,DoS Hulk
85144444,355,0.152681718,7095370.333,24500000,919.6923077,8037,0,85000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
100358973,330,0.119570773,9123543,30200000,993.75,5,0,100000000,0,DoS Hulk
98363917,376,0.142328614,7566455.154,27300000,855.0714286,1000,0,98400000,0,DoS Hulk
98231771,347,0.152700087,7016555.071,26200000,796.1333333,3019,0,98100000,0,DoS Hulk
102216674,1715,0.156530235,6814444.933,25900000,831.875,49,0,100000000,0,DoS Hulk
85383207,305,0.128830954,8538320.7,26900000,1082.363636,19997,0,85200000,0,DoS Hulk
4,0,750000,2,1.414213562,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
86035223,335,0.162724051,6618094.077,23800000,852.1428571,1986,0,85900000,0,DoS Hulk
85661126,367,0.151760788,7138427.167,24400000,920.1538462,2,0,84700000,0,DoS Hulk
11015,18,363.1411711,3671.666667,6331.81817,6,0,0,0,0,DoS Hulk
98370817,329,0.132153014,8197568.083,28400000,917.6923077,13006,0,98400000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
12284,12,325.6268317,4094.666667,6861.606542,7.25,0,0,0,0,DoS Hulk
48,0,41666.66667,48,0,0,0,0,0,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
9,0,222222.2222,9,0,0,0,0,0,0,DoS Hulk
1012,0,1976.284585,1012,0,0,0,0,0,0,DoS Hulk
97882707,318,0.12259571,8898427.909,29500000,992.75,4,0,97900000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
